image,tier,backend,execution_providers,simulated,tp,fp,fn,vru_in_gt,vru_in_pred,n_preds,n_gt,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source
005993.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,1,5.0,0.06908702850341797,50.0,1485.0,nvml
005994.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,2,11,1,True,True,13,5,5.0,0.06908702850341797,50.0,1485.0,nvml
005995.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,2,16.0,0.06908702850341797,50.0,1485.0,nvml
005996.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,42,12,16.0,0.06908702850341797,50.0,1485.0,nvml
005997.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,2,True,False,0,7,16.0,0.06908702850341797,50.0,1485.0,nvml
005998.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,18,5,16.0,0.06908702850341797,50.0,1485.0,nvml
005999.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,21,8,16.0,0.06908702850341797,50.0,1485.0,nvml
006000.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,2,5,16.0,0.06908702850341797,50.0,1485.0,nvml
006001.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,4,16.0,0.06908702850341797,50.0,1485.0,nvml
006002.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,6,16.0,0.06908702850341797,50.0,1485.0,nvml
006003.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,23,14,16.0,0.06908702850341797,50.0,1485.0,nvml
006004.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,12,6,16.0,0.06908702850341797,50.0,1485.0,nvml
006005.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,23,11,16.0,0.06908702850341797,50.0,1485.0,nvml
006006.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,2,9,True,True,3,13,16.0,0.06908702850341797,50.0,1485.0,nvml
006007.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,17,15,17.0,0.06908702850341797,50.0,1485.0,nvml
006008.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,5,8,17.0,0.06908702850341797,51.0,1485.0,nvml
006009.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,18,5,17.0,0.06908702850341797,51.0,1485.0,nvml
006010.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,3,0,True,True,4,4,17.0,0.06908702850341797,51.0,1485.0,nvml
006011.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,3,True,False,50,12,17.0,0.06908702850341797,51.0,1485.0,nvml
006012.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,5,17.0,0.06908702850341797,51.0,1485.0,nvml
006013.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,23,5,17.0,0.06908702850341797,51.0,1485.0,nvml
006014.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,12,5,17.0,0.06908702850341797,51.0,1485.0,nvml
006015.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,9,5,17.0,0.06908702850341797,51.0,1485.0,nvml
006016.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,17,11,17.0,0.06908702850341797,51.0,1485.0,nvml
006017.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,2,17.0,0.06908702850341797,51.0,1485.0,nvml
006018.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,31,8,17.0,0.06908702850341797,51.0,1485.0,nvml
006019.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,4,3,17.0,0.06908702850341797,51.0,1485.0,nvml
006020.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,6,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006021.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,0,0,True,True,21,4,18.0,0.06908702850341797,51.0,1485.0,nvml
006022.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,13,3,18.0,0.06908702850341797,51.0,1485.0,nvml
006023.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,0,4,18.0,0.06908702850341797,51.0,1485.0,nvml
006024.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,5,2,True,True,15,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006025.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,24,8,18.0,0.06908702850341797,51.0,1485.0,nvml
006026.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,2,True,False,20,10,18.0,0.06908702850341797,51.0,1485.0,nvml
006027.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,2,True,False,26,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006028.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,2,18.0,0.06908702850341797,51.0,1485.0,nvml
006029.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,6,0,True,True,7,1,18.0,0.06908702850341797,51.0,1485.0,nvml
006030.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006031.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,16,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006032.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,20,3,18.0,0.06908702850341797,51.0,1485.0,nvml
006033.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,13,11,18.0,0.06908702850341797,51.0,1485.0,nvml
006034.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,42,18,18.0,0.06908702850341797,51.0,1485.0,nvml
006035.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,7,0,True,True,8,1,18.0,0.06908702850341797,51.0,1485.0,nvml
006036.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,2,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006037.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,2,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006038.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006039.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,23,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006040.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,11,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006041.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,7,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006042.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,6,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006043.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,1,3,18.0,0.06908702850341797,51.0,1485.0,nvml
006044.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,13,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006045.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,9,8,18.0,0.06908702850341797,51.0,1485.0,nvml
006046.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,12,18.0,0.06908702850341797,51.0,1485.0,nvml
006047.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,20,11,18.0,0.06908702850341797,51.0,1485.0,nvml
006048.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,9,8,18.0,0.06908702850341797,51.0,1485.0,nvml
006049.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,1,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006050.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,40,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006051.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,5,2,True,True,11,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006052.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,21,11,18.0,0.06908702850341797,51.0,1485.0,nvml
006053.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,5,0,True,True,6,1,18.0,0.06908702850341797,51.0,1485.0,nvml
006054.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,19,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006055.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,32,13,18.0,0.06908702850341797,51.0,1485.0,nvml
006056.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,4,18.0,0.06908702850341797,51.0,1485.0,nvml
006057.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,2,18.0,0.06908702850341797,51.0,1485.0,nvml
006058.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006059.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,2,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006060.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,19,12,18.0,0.06908702850341797,51.0,1485.0,nvml
006061.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,2,18.0,0.06908702850341797,51.0,1485.0,nvml
006062.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,16,4,18.0,0.06908702850341797,51.0,1485.0,nvml
006063.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,8,10,18.0,0.06908702850341797,51.0,1485.0,nvml
006064.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,31,16,18.0,0.06908702850341797,51.0,1485.0,nvml
006065.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,9,2,True,True,9,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006066.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,16,10,18.0,0.06908702850341797,51.0,1485.0,nvml
006067.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,0,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006068.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,9,0,True,True,29,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006069.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,1,0,False,True,2,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006070.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,3,7,4,True,True,10,11,18.0,0.06908702850341797,51.0,1485.0,nvml
006071.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,2,2,2,True,True,4,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006072.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006073.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,17,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006074.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006075.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,3,True,False,0,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006076.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,1,0,True,True,2,2,18.0,0.06908702850341797,51.0,1485.0,nvml
006077.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,24,12,18.0,0.06908702850341797,51.0,1485.0,nvml
006078.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,29,14,18.0,0.06908702850341797,51.0,1485.0,nvml
006079.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006080.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,5,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006081.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,16,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006082.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,4,True,False,45,11,18.0,0.06908702850341797,51.0,1485.0,nvml
006083.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,2,4,2,True,True,6,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006084.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,16,15,18.0,0.06908702850341797,51.0,1485.0,nvml
006085.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,20,2,18.0,0.06908702850341797,51.0,1485.0,nvml
006086.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,14,2,18.0,0.06908702850341797,51.0,1485.0,nvml
006087.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,3,True,False,0,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006088.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,3,28,4,True,True,31,10,18.0,0.06908702850341797,51.0,1485.0,nvml
006089.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,9,0,True,True,10,1,18.0,0.06908702850341797,51.0,1485.0,nvml
006090.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,22,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006091.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,3,18.0,0.06908702850341797,51.0,1485.0,nvml
006092.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,0,8,18.0,0.06908702850341797,51.0,1485.0,nvml
006093.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,3,0,True,True,4,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006094.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,2,True,False,0,3,18.0,0.06908702850341797,51.0,1485.0,nvml
006095.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,10,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006096.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,4,18.0,0.06908702850341797,51.0,1485.0,nvml
006097.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,24,10,18.0,0.06908702850341797,51.0,1485.0,nvml
006098.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,1,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006099.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,3,18.0,0.06908702850341797,51.0,1485.0,nvml
006100.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,0,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006101.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,2,18.0,0.06908702850341797,51.0,1485.0,nvml
006102.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,4,0,True,True,15,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006103.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,3,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006104.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,1,18.0,0.06908702850341797,51.0,1485.0,nvml
006105.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,2,18.0,0.06908702850341797,51.0,1485.0,nvml
006106.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,22,10,18.0,0.06908702850341797,51.0,1485.0,nvml
006107.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,4,2,18.0,0.06908702850341797,51.0,1485.0,nvml
006108.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,8,8,18.0,0.06908702850341797,51.0,1485.0,nvml
006109.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,0,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006110.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,37,10,18.0,0.06908702850341797,51.0,1485.0,nvml
006111.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006112.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006113.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,20,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006114.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,8,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006115.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,12,4,18.0,0.06908702850341797,51.0,1485.0,nvml
006116.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006117.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,47,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006118.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,2,True,False,0,8,18.0,0.06908702850341797,51.0,1485.0,nvml
006119.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,11,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006120.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,8,2,18.0,0.06908702850341797,51.0,1485.0,nvml
006121.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,7,18,8,True,True,35,19,18.0,0.06908702850341797,51.0,1485.0,nvml
006122.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,2,4,4,True,True,6,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006123.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,5,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006124.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,5,3,18.0,0.06908702850341797,51.0,1485.0,nvml
006125.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,5,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006126.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,24,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006127.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,31,15,18.0,0.06908702850341797,51.0,1485.0,nvml
006128.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,3,18.0,0.06908702850341797,51.0,1485.0,nvml
006129.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,11,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006130.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,2,15,6,True,True,17,11,18.0,0.06908702850341797,51.0,1485.0,nvml
006131.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,4,18.0,0.06908702850341797,51.0,1485.0,nvml
006132.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006133.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,4,0,False,True,4,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006134.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,2,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006135.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,4,7,18.0,0.06908702850341797,51.0,1485.0,nvml
006136.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,11,8,18.0,0.06908702850341797,51.0,1485.0,nvml
006137.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,16,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006138.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,16,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006139.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,9,68,9,True,True,86,21,18.0,0.06908702850341797,51.0,1485.0,nvml
006140.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,3,18.0,0.06908702850341797,51.0,1485.0,nvml
006141.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,15,9,18.0,0.06908702850341797,51.0,1485.0,nvml
006142.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,1,0,False,True,3,2,18.0,0.06908702850341797,51.0,1485.0,nvml
006143.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,30,15,18.0,0.06908702850341797,51.0,1485.0,nvml
006144.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,7,5,18.0,0.06908702850341797,51.0,1485.0,nvml
006145.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,28,14,18.0,0.06908702850341797,51.0,1485.0,nvml
006146.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,23,6,18.0,0.06908702850341797,51.0,1485.0,nvml
006147.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,23,8,18.0,0.06908702850341797,51.0,1485.0,nvml
006148.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,3,True,False,0,8,18.0,0.06908702850341797,51.0,1485.0,nvml
006149.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,2,9,17.0,0.06908702850341797,51.0,1485.0,nvml
006150.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,2,0,False,True,30,10,17.0,0.06908702850341797,51.0,1485.0,nvml
006151.png,NANO,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,7,0,True,True,8,1,17.0,0.06908702850341797,51.0,1485.0,nvml
