image,policy,policy_label,load_profile,tier,latency_ms,pressure,load_injector,load_worker_processes,backend,execution_providers,coreml_provider_options,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,vru_tp,vru_fp,vru_fn,obstacle_tp,obstacle_fp,obstacle_fn,frame_sha256
006094.png,threshold,Threshold,moderate,NANO,6.303,0.6036,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17211437225341797,63.0,1485.0,nvml,0,0,2,0,0,1,27c55ee304685a900b0a1a24fe80d3389fe6c35fd0f2e99bf201308622719981
006643.png,threshold,Threshold,moderate,NANO,5.235,0.6036,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,4,f56ba4e70b12bd2ee2416b3dc5ec88c2db790b72dde7c7529d9ac927e1c858d3
007410.png,threshold,Threshold,moderate,NANO,7.051,0.6036,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17211437225341797,63.0,1485.0,nvml,1,6,3,1,6,1,70787990bb031b85153885ecdf93de122ae220f6e03f4d93b0a8032e08f671f3
006074.png,threshold,Threshold,moderate,NANO,5.388,0.6094,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,4,cccce66b73af358daafcdd96c0fa30be756b56e7ca2524ed50fc141f11fb1a11
006162.png,threshold,Threshold,moderate,NANO,6.296,0.6094,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,5,21d25dce8ffaf62edae941be78c17bb33f91981dbfe51af3be0023f2cb4e2f6c
006123.png,threshold,Threshold,moderate,NANO,6.419,0.6094,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17211437225341797,63.0,1485.0,nvml,0,0,1,2,3,4,a7e41112b104c7c7b4023bb004d7df3e5909881650f72976ac80828b00aa481d
007136.png,threshold,Threshold,moderate,NANO,6.271,0.6094,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17211437225341797,63.0,1485.0,nvml,2,16,0,1,9,1,c579e539b89e232fbbad408971a50d42502be77a677e7ccc45eabd2f74cde480
006311.png,threshold,Threshold,moderate,NANO,5.345,0.6094,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,1,2e945b2ebd7530e03ef52a1ffd8d5a8ae1999178607d75202b7894eeee701e38
006423.png,threshold,Threshold,moderate,NANO,5.4,0.5878,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,3,4,6,f478e54fc52cd58a444ed294c9769494d87f0abefcda148e7bfbe01d29361378
006165.png,threshold,Threshold,moderate,NANO,5.471,0.5878,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,5,3,f04bf89b3bc571cc515ceeb74f57abac789786b1262eddefa783802c7b8662ba
007325.png,threshold,Threshold,moderate,SMALL,9.73,0.5878,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,9,72,1,3d65a96d628fd339eb4756ea4caf25048ef1e8a8516e9926afc1b4ee86075ff4
006639.png,threshold,Threshold,moderate,SMALL,9.65,0.5878,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},19.0,0.17211437225341797,63.0,1485.0,nvml,0,8,1,7,54,6,46df69edc0b0be1ed7c83435b55e0829a490db17e6b393871df283f6ea1e6cc3
006552.png,threshold,Threshold,moderate,SMALL,10.216,0.5878,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},19.0,0.17211437225341797,63.0,1485.0,nvml,4,33,0,0,0,0,eaf7b27e66c2f41b31f7c03a2a4cc79973eaf40abdf0de6b6ca04c6398a0e00a
007424.png,threshold,Threshold,moderate,SMALL,10.284,0.5878,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},19.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,10,54,1,4342b3085b6a736355fa3dae70c21eeaf1471a41db738cc8e14dec414f38f7b9
007312.png,threshold,Threshold,moderate,SMALL,10.415,0.5722,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},19.0,0.17211437225341797,63.0,1485.0,nvml,0,2,0,3,27,0,4ffdfd292aa85f8b693eba3762d138dc2256086f9704c2ff8d5375fba9ce9496
007135.png,threshold,Threshold,moderate,SMALL,10.217,0.5722,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},19.0,0.17211437225341797,63.0,1485.0,nvml,1,6,0,5,29,1,1857e6b6e8cd9f83a49e3fe0c82450902b7f3137091e559db0636de7d3d455cc
006394.png,threshold,Threshold,moderate,SMALL,10.13,0.5722,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},19.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,3,35,4,6f3b7b2c329547ef2c70edb430af02a6c8e757114fdc5c8e32fd64a0cd786a83
006542.png,threshold,Threshold,moderate,SMALL,10.049,0.5722,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},19.0,0.17211437225341797,63.0,1485.0,nvml,0,2,0,1,5,4,b51dd238362548e55d23e7da4033345a3c833f084e92677f7419c777cb3709ba
006027.png,threshold,Threshold,moderate,SMALL,9.651,0.5908,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},19.0,0.17211437225341797,63.0,1485.0,nvml,0,0,2,5,34,1,c7ae6f03333654cc45a0b5f9f25449d942d2810963520cac80bbb82d4ff6c297
006537.png,threshold,Threshold,moderate,SMALL,9.937,0.5908,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},19.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,2,8,0,cf5c5ea91f79345dbdd4bfd97659f5d8132dbb030d6fe6a4e89eeb28d5d6975f
006595.png,threshold,Threshold,moderate,SMALL,9.71,0.5908,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},27.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,6,37,3,6ee53c58d41c7288600536a375167db30b54eb8b9a3ac02275df5cb8ecea0fb6
007393.png,threshold,Threshold,moderate,SMALL,9.968,0.5908,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},27.0,0.17211437225341797,63.0,1485.0,nvml,0,2,1,7,53,6,7a1d5f98b1891bd4068fb3c6f204c6803ca21ae309a7b1e4474a8d0989757c1f
006304.png,threshold,Threshold,moderate,SMALL,9.106,0.5981,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},27.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,2,31d254d3705e9ef663d0964d18ca5df85cd3927bf2f85ca60974be342b1c4f2f
006441.png,threshold,Threshold,moderate,SMALL,10.284,0.5981,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},27.0,0.17211437225341797,63.0,1485.0,nvml,2,11,0,2,14,0,72a81d97587355046c501558e64452680f979026768b7de40f05de43b13d792a
007383.png,threshold,Threshold,moderate,NANO,7.122,0.5981,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},27.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,4,44,3,37b2551329e21b77cca6bac9f875a2cb57b8e5c118e80891351471ec31ad4789
007089.png,threshold,Threshold,moderate,NANO,5.979,0.5981,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},27.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,3,f35e64c26918980a8518994a8033168fb635f12031963557e45d6787625e40bf
006095.png,threshold,Threshold,moderate,NANO,6.52,0.5981,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},27.0,0.17211437225341797,63.0,1485.0,nvml,0,0,1,2,8,1,2d81034d1b94e278e56a9ef9c5c0a2894684febc2395c5429e61d28e0f6f5efc
006907.png,threshold,Threshold,moderate,NANO,5.751,0.6089,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},27.0,0.17211437225341797,63.0,1485.0,nvml,0,1,0,0,0,5,61488d8ed25c1d16fabdacb11d0be5c3487574dad67009bbd16ff182d4d9a6e2
006761.png,threshold,Threshold,moderate,NANO,5.766,0.6089,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},27.0,0.17211437225341797,63.0,1485.0,nvml,2,14,3,0,0,3,7a47f174399e6d3a88e7d0e4961c2b59d2aae8ba2bd6c59a31bfdc0e9a9d077a
007210.png,threshold,Threshold,moderate,NANO,6.587,0.6089,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},27.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,3,19,6,0ad60a4c9571d064c88391bffe180c65b626a1754db064ea0f7a86e05dd777fa
007036.png,threshold,Threshold,moderate,NANO,6.724,0.6089,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},27.0,0.17211437225341797,63.0,1485.0,nvml,1,8,0,0,0,0,56a2feb5520fe782bc9f1c14ed9125f679fa967dc4bba28c00ce096b671b82f0
007301.png,threshold,Threshold,moderate,NANO,6.015,0.6089,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},21.0,0.17211437225341797,63.0,1485.0,nvml,1,0,2,5,27,5,afaff6cb05ee07b6d4efa6784a498baa26897f95ef4ee7d757ca292a5a7c66af
006481.png,threshold,Threshold,moderate,NANO,5.184,0.6089,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},21.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,1,10,2,fbb95190e6244840bf4c214a0b51bb4a27b6cc3d76466e9a75da52e9f2018b70
007037.png,threshold,Threshold,moderate,NANO,5.172,0.5915,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},21.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,2,10,1,1c63656731c4bb1cca0dccdb1d621e7eec246bab84625208985e1cd8f6cf928b
007159.png,threshold,Threshold,moderate,NANO,5.727,0.5915,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},21.0,0.17211437225341797,63.0,1485.0,nvml,0,6,2,0,0,0,7eda081bdb184fefcfc56138c957c7d34fce263311be267dd9e769361d64c716
006493.png,threshold,Threshold,moderate,SMALL,9.393,0.5915,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},21.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,4,19,2,7df278c7fcf0e109edc25746a59286b2d1a1d200f8bf2f051a6e17add9a74198
005999.png,threshold,Threshold,moderate,SMALL,10.362,0.5915,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},21.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,4,26,3,2d244e80497fb3038cec99ed74625cbda2ecee4062a493dda127190fe54d5808
007437.png,threshold,Threshold,moderate,SMALL,9.654,0.5915,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},21.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,3,22,2,208738503a1c44b1a020ee5f14c505c7230b29ff0e3ce3a848be378b27ccb7e7
007355.png,threshold,Threshold,moderate,SMALL,9.423,0.5915,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},21.0,0.17211437225341797,63.0,1485.0,nvml,0,0,1,4,12,2,98c1f7a5996cd6dec9975eb238d6d6818b555aedcd98b0f024bf829376798509
007413.png,threshold,Threshold,moderate,SMALL,10.101,0.5911,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},21.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,1,11,1,bdaf342bc9273e21370a3efe0cd24f843fa9291d3e649482fd5d34a090bddcd0
006548.png,threshold,Threshold,moderate,SMALL,9.843,0.5911,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},21.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,3,19,1,9db69ee6b3eb66d5941e51d7f0b33ade96c85bce40d450c363ef755b6d816827
006264.png,threshold,Threshold,moderate,SMALL,9.919,0.5911,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,4,c53ffea9211a25b240e78fef3bc38edb3136435574498c8b6554ecfceec252a7
006594.png,threshold,Threshold,moderate,SMALL,10.123,0.5911,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,5,33,6,7a9ce32f0692fcc09952b2db01d51b1e32d938e85fb27238adff25d22e78ef5f
007293.png,threshold,Threshold,moderate,SMALL,9.6,0.5953,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,1,8,0,858bf79b5e6e1a37dae8d3165fa1b52c5097d9feba1de3793de648ac9c444862
006816.png,threshold,Threshold,moderate,SMALL,9.338,0.5953,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,2,1,a3b8a0e8e5b43d2fec567f26250713d11f4d739c050f0b8fa42f49ad7abfd544
006131.png,threshold,Threshold,moderate,SMALL,9.22,0.5953,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,1,51d84a4ad8d8216259d3fc5f48f0c9c27d8190121ae0ddedee0febca4418fe66
007227.png,threshold,Threshold,moderate,SMALL,9.309,0.5953,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,1,0,0,0,2,8918f1472868b33d5bfe5ab911900f4221b69ed905ff82ed8df2489e79111708
007361.png,threshold,Threshold,moderate,SMALL,10.085,0.5953,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,2,8,2,0eea53ef28cb77f53bdc17760280c7e9ab9233fe9f23a83aa81d62509e7a1ad0
007117.png,threshold,Threshold,moderate,SMALL,9.203,0.5967,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,2,18,4,e903f44bcb82b358358c92ca1b2b11914c5f6c1c83551c8657b5665ee2bbb666
006032.png,threshold,Threshold,moderate,SMALL,9.359,0.5967,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,2,17,1,7d1c7aded04a957dd34df3e2cf05d9de9c8d90d014e69e1a459c4f40dda3493f
007053.png,threshold,Threshold,moderate,NANO,5.798,0.5967,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,2,2,10,3,9b70cc141d97fc4f73843da3700f81f4244258f7a6cfbd248e09aea8fa9c2fde
006181.png,threshold,Threshold,moderate,NANO,5.673,0.5967,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},29.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,1,1,2,bacb1f57c1bab398aae7ac35ff6a5b6792ffe18986eb365fe0a66456939037a9
006329.png,threshold,Threshold,moderate,NANO,5.96,0.5967,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},29.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,5,44,0,e5b59d71ff6d90bb5a98a0b789d4b95c8cd07684b512e322fe5d49e1421e01a7
006625.png,threshold,Threshold,moderate,NANO,7.12,0.5967,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},29.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,1,6,9,1fc40f14bf5bbabe88d7bd6eb16432bf9d6a1d5a74e9bc48d9b86bf059afb870
006620.png,threshold,Threshold,moderate,NANO,6.266,0.6058,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},29.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,3,030be769ddcf691b26c64ec9e88622dea6afec54640be1d276eaef391acbda05
006105.png,threshold,Threshold,moderate,NANO,6.09,0.6058,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},29.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,2,ef0b42110f14fd595f81d1926c75e9da6e5c09f3c6e486850e94ea91b4ddb07a
007186.png,threshold,Threshold,moderate,NANO,7.147,0.6058,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},29.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,1,1c02d0e145ebd61ea86ea4dea74c4cf0e26c5e5bcf5b06ed4f220c9960a6f9b6
007140.png,threshold,Threshold,moderate,NANO,5.918,0.6058,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},29.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,1,8,4,c2759ac45b09d547a7950fcd5f1e3f5f1d42fd587ef34a67eacba902a16ff7cb
006862.png,threshold,Threshold,moderate,NANO,6.483,0.6058,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},29.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,3,5,6,bfacf9313971e40fea85a6f70abd14ac54563c8f4dca5f3622587cc0a1e6c943
006419.png,threshold,Threshold,moderate,NANO,6.195,0.6058,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},29.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,1,2,2,5c89bc0f240b98e035e066205d9e9cdc5dfe0d675cf724645e7861ecb423761e
006208.png,threshold,Threshold,moderate,NANO,6.54,0.6136,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},29.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,2,11,6,23c1bc8c0092de07e563299ee87b4f955f1c70d34792b08aa72ecc14ac0676c3
007239.png,threshold,Threshold,moderate,NANO,4.97,0.6136,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},29.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,4,369026e6aa65bb15c43a0644b36e3131798b4c09affd9320843c4c3dd67685b6
006187.png,threshold,Threshold,moderate,NANO,5.257,0.6136,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},15.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,4,15,6,e4cdf7c418d4ce143b8da5e772f828b54e82ed49ebcbccaad8683d6ae9e07b2d
007446.png,threshold,Threshold,moderate,NANO,6.493,0.6136,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},15.0,0.17211437225341797,63.0,1485.0,nvml,0,0,1,0,1,1,1f183cf149817449f62d33b6db13cb41e7e0a475c6dac812403f7038ba4bbb90
007447.png,threshold,Threshold,moderate,NANO,5.552,0.6136,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},15.0,0.17211437225341797,63.0,1485.0,nvml,0,0,1,3,20,0,8df4e8042ee48bf422356933f6243c5435d04ea1be39ede9231792492f09a1e7
006066.png,threshold,Threshold,moderate,NANO,5.497,0.5928,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},15.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,4,12,4,7f1b0ab597e0c57c97f65759db1c004cee3fcbba812a80fb1eeb81fa877094a0
006530.png,threshold,Threshold,moderate,NANO,5.591,0.5928,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},15.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,1,8,6,f5b08ffffa5a016ab7c925a0f6acd9963580c7d9e02f04f5ae1f8f2665ac8c30
006783.png,threshold,Threshold,moderate,SMALL,10.046,0.5928,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},15.0,0.17211437225341797,63.0,1485.0,nvml,0,0,1,11,51,4,546c2e9c32657239c5d50ac18d9d95810c6d2638563539f40dcb4267d78b45a1
006936.png,threshold,Threshold,moderate,SMALL,10.226,0.5928,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},15.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,4,32,2,cee025ef8cd3d138bab20f93b0224334a82b64a1ab2bd459e0592c149243c55a
007385.png,threshold,Threshold,moderate,SMALL,10.026,0.5928,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},15.0,0.17211437225341797,63.0,1485.0,nvml,1,8,0,0,0,3,d9a836f384c94b41740974a14e92a89db092106d7758fdfba409f62b360de12f
006194.png,threshold,Threshold,moderate,SMALL,9.25,0.5558,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},15.0,0.17211437225341797,63.0,1485.0,nvml,1,9,0,0,0,0,9d0363dcb0f3c628c8f88ef20ac2c97a0fe525be176390500bc439e57a3eb2df
007011.png,threshold,Threshold,moderate,SMALL,10.305,0.5558,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},15.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,7,43,3,6fbe738332847bfde59b491964b72a023895226c1c199ed5dd6e58dcb6cbaedc
006075.png,threshold,Threshold,moderate,SMALL,9.908,0.5558,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,3,0,0,1,bd03bccecbf486c390894a5f6fdd87a528f08c4ef1aca3e9c33884211355534e
006205.png,threshold,Threshold,moderate,SMALL,9.388,0.5558,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,2,7,3,11ec2f738379514d55a26b8527384e5e788d18406b13d81e747a5930f72963a1
006991.png,threshold,Threshold,moderate,SMALL,9.238,0.5558,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,4,15,2,39178bccbdcb39c672351cab26467823dc6cdbe799cfa61df304c5f288c33f51
007119.png,threshold,Threshold,moderate,SMALL,9.239,0.5948,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,1,5,3,5d5353133b1df8fb8eb208516ac88fef2ae9b9aae65b0c647ca9a8874ae234b4
007317.png,threshold,Threshold,moderate,SMALL,9.198,0.5948,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,4,9,0,2058e1db147070f34bc4381286bf48b21c28bc97357f99dd24eed04c4366b966
006466.png,threshold,Threshold,moderate,SMALL,9.195,0.5948,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,1,62d68c365da96cb387eaf9df58f9632a4388f76cb56cbb1bd0e5e6fbbaadf385
006890.png,threshold,Threshold,moderate,SMALL,9.148,0.5948,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,2,a9dcf1a63b787866366205766d1f9f7c11c4be970996ed0cb1d323574fad44d8
006477.png,threshold,Threshold,moderate,SMALL,9.185,0.5948,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,4,a80bb82d7886626370146da45e83e6bb539cb248ea9d5e6214471b77b2b2c680
006793.png,threshold,Threshold,moderate,SMALL,8.983,0.5954,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,0,0,2,30099677f14a98bccf402998d0d5dd9e7e3c147f94f0f11ee4130bdff2276cb7
006564.png,threshold,Threshold,moderate,SMALL,9.373,0.5954,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},24.0,0.17211437225341797,63.0,1485.0,nvml,1,1,1,2,17,7,ce33d684e21bede24a3bc0dc87abf100dc5715eddfee79dd666eddcaef375911
007277.png,threshold,Threshold,moderate,SMALL,9.169,0.5954,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},33.0,0.17211437225341797,63.0,1485.0,nvml,0,0,2,5,33,1,963a45fb3e3d5cdf375acd3bd056f43afa5a6fb9712a0eafe78b75717f0ac091
006581.png,threshold,Threshold,moderate,SMALL,9.48,0.5954,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},33.0,0.17211437225341797,63.0,1485.0,nvml,0,0,0,3,17,1,1c4d50ecd22cf21668991e09293b31f582da77299f9b7363f08c0e5f640d0fae
