policy,load_profile,latency_ms,tier,vru_detected,backend,device
predictive,heavy,43.2341,NANO,False,onnx,raspberry-pi-5
predictive,heavy,48.8604,NANO,False,onnx,raspberry-pi-5
predictive,heavy,51.2808,NANO,False,onnx,raspberry-pi-5
predictive,heavy,44.0929,NANO,False,onnx,raspberry-pi-5
predictive,heavy,47.5794,NANO,True,onnx,raspberry-pi-5
predictive,heavy,41.3476,NANO,False,onnx,raspberry-pi-5
predictive,heavy,44.2063,NANO,False,onnx,raspberry-pi-5
predictive,heavy,36.3693,NANO,True,onnx,raspberry-pi-5
predictive,heavy,51.8253,NANO,False,onnx,raspberry-pi-5
predictive,heavy,47.6829,NANO,True,onnx,raspberry-pi-5
predictive,heavy,36.3805,NANO,False,onnx,raspberry-pi-5
predictive,heavy,33.3537,NANO,False,onnx,raspberry-pi-5
predictive,heavy,42.8918,NANO,False,onnx,raspberry-pi-5
predictive,heavy,46.7395,NANO,False,onnx,raspberry-pi-5
predictive,heavy,51.7798,NANO,True,onnx,raspberry-pi-5
predictive,heavy,43.8589,NANO,False,onnx,raspberry-pi-5
predictive,heavy,47.3409,NANO,False,onnx,raspberry-pi-5
predictive,heavy,28.463,NANO,False,onnx,raspberry-pi-5
predictive,heavy,47.3847,NANO,False,onnx,raspberry-pi-5
predictive,heavy,50.2232,NANO,False,onnx,raspberry-pi-5
predictive,heavy,44.379,NANO,False,onnx,raspberry-pi-5
predictive,heavy,43.6879,NANO,False,onnx,raspberry-pi-5
predictive,heavy,50.0273,NANO,False,onnx,raspberry-pi-5
predictive,heavy,41.1323,NANO,False,onnx,raspberry-pi-5
predictive,heavy,39.6635,NANO,False,onnx,raspberry-pi-5
predictive,heavy,42.8627,NANO,False,onnx,raspberry-pi-5
predictive,heavy,49.1132,NANO,False,onnx,raspberry-pi-5
predictive,heavy,31.1192,NANO,False,onnx,raspberry-pi-5
predictive,heavy,37.6839,NANO,False,onnx,raspberry-pi-5
predictive,heavy,38.5491,NANO,False,onnx,raspberry-pi-5
predictive,heavy,39.3471,NANO,True,onnx,raspberry-pi-5
predictive,heavy,43.9451,NANO,False,onnx,raspberry-pi-5
predictive,heavy,42.5349,NANO,False,onnx,raspberry-pi-5
predictive,heavy,34.3777,NANO,False,onnx,raspberry-pi-5
predictive,heavy,46.5406,NANO,False,onnx,raspberry-pi-5
predictive,heavy,40.4287,NANO,False,onnx,raspberry-pi-5
predictive,heavy,38.686,NANO,True,onnx,raspberry-pi-5
predictive,heavy,48.3383,NANO,True,onnx,raspberry-pi-5
predictive,heavy,46.8915,NANO,False,onnx,raspberry-pi-5
predictive,heavy,40.4213,NANO,False,onnx,raspberry-pi-5
predictive,heavy,38.6001,NANO,False,onnx,raspberry-pi-5
predictive,heavy,45.5048,NANO,False,onnx,raspberry-pi-5
predictive,heavy,44.4553,NANO,False,onnx,raspberry-pi-5
predictive,heavy,36.8646,NANO,True,onnx,raspberry-pi-5
predictive,heavy,50.5373,NANO,False,onnx,raspberry-pi-5
predictive,heavy,47.7187,NANO,False,onnx,raspberry-pi-5
predictive,heavy,42.6857,NANO,False,onnx,raspberry-pi-5
predictive,heavy,43.5464,NANO,False,onnx,raspberry-pi-5
predictive,heavy,40.2979,NANO,True,onnx,raspberry-pi-5
predictive,heavy,51.9335,NANO,True,onnx,raspberry-pi-5
predictive,heavy,34.8261,NANO,False,onnx,raspberry-pi-5
predictive,heavy,35.4934,NANO,True,onnx,raspberry-pi-5
predictive,heavy,50.1896,NANO,True,onnx,raspberry-pi-5
predictive,heavy,41.0886,NANO,True,onnx,raspberry-pi-5
predictive,heavy,34.6324,NANO,False,onnx,raspberry-pi-5
predictive,heavy,40.9253,NANO,False,onnx,raspberry-pi-5
predictive,heavy,71.3663,SMALL,False,onnx,raspberry-pi-5
predictive,heavy,87.2768,SMALL,False,onnx,raspberry-pi-5
predictive,heavy,76.7444,SMALL,False,onnx,raspberry-pi-5
predictive,heavy,79.5817,SMALL,False,onnx,raspberry-pi-5
predictive,heavy,69.1478,SMALL,False,onnx,raspberry-pi-5
predictive,heavy,68.518,SMALL,False,onnx,raspberry-pi-5
predictive,heavy,66.5479,SMALL,False,onnx,raspberry-pi-5
predictive,heavy,75.0775,SMALL,False,onnx,raspberry-pi-5
predictive,heavy,86.217,SMALL,False,onnx,raspberry-pi-5
predictive,heavy,83.9275,SMALL,False,onnx,raspberry-pi-5
predictive,heavy,78.9114,SMALL,True,onnx,raspberry-pi-5
predictive,heavy,68.0103,SMALL,True,onnx,raspberry-pi-5
predictive,burst,31.3194,NANO,True,onnx,raspberry-pi-5
predictive,burst,26.6054,NANO,False,onnx,raspberry-pi-5
predictive,burst,48.6421,NANO,False,onnx,raspberry-pi-5
predictive,burst,44.226,NANO,False,onnx,raspberry-pi-5
predictive,burst,53.698,NANO,False,onnx,raspberry-pi-5
predictive,burst,35.4931,NANO,False,onnx,raspberry-pi-5
predictive,burst,23.2871,NANO,False,onnx,raspberry-pi-5
predictive,burst,44.5548,NANO,True,onnx,raspberry-pi-5
predictive,burst,35.1345,NANO,True,onnx,raspberry-pi-5
predictive,burst,38.4367,NANO,False,onnx,raspberry-pi-5
predictive,burst,44.5448,NANO,True,onnx,raspberry-pi-5
predictive,burst,37.4772,NANO,True,onnx,raspberry-pi-5
predictive,burst,37.8371,NANO,False,onnx,raspberry-pi-5
predictive,burst,42.6899,NANO,True,onnx,raspberry-pi-5
predictive,burst,41.5852,NANO,False,onnx,raspberry-pi-5
predictive,burst,38.1895,NANO,True,onnx,raspberry-pi-5
predictive,burst,45.2381,NANO,False,onnx,raspberry-pi-5
predictive,burst,38.9282,NANO,True,onnx,raspberry-pi-5
predictive,burst,48.6901,NANO,False,onnx,raspberry-pi-5
predictive,burst,44.004,NANO,False,onnx,raspberry-pi-5
predictive,burst,40.1358,NANO,False,onnx,raspberry-pi-5
predictive,burst,38.6899,NANO,False,onnx,raspberry-pi-5
predictive,burst,51.1655,NANO,False,onnx,raspberry-pi-5
predictive,burst,44.4635,NANO,True,onnx,raspberry-pi-5
predictive,burst,45.7146,NANO,False,onnx,raspberry-pi-5
predictive,burst,52.8445,NANO,False,onnx,raspberry-pi-5
predictive,burst,40.7955,NANO,False,onnx,raspberry-pi-5
predictive,burst,34.2998,NANO,True,onnx,raspberry-pi-5
predictive,burst,45.2242,NANO,False,onnx,raspberry-pi-5
predictive,burst,34.9565,NANO,False,onnx,raspberry-pi-5
predictive,burst,43.7521,NANO,False,onnx,raspberry-pi-5
predictive,burst,41.2631,NANO,True,onnx,raspberry-pi-5
predictive,burst,46.7603,NANO,False,onnx,raspberry-pi-5
predictive,burst,42.1561,NANO,False,onnx,raspberry-pi-5
predictive,burst,39.8557,NANO,True,onnx,raspberry-pi-5
predictive,burst,45.6597,NANO,False,onnx,raspberry-pi-5
predictive,burst,44.019,NANO,True,onnx,raspberry-pi-5
predictive,burst,34.0484,NANO,True,onnx,raspberry-pi-5
predictive,burst,43.7446,NANO,False,onnx,raspberry-pi-5
predictive,burst,43.0006,NANO,False,onnx,raspberry-pi-5
predictive,burst,34.8502,NANO,False,onnx,raspberry-pi-5
predictive,burst,44.3751,NANO,False,onnx,raspberry-pi-5
predictive,burst,31.5495,NANO,False,onnx,raspberry-pi-5
predictive,burst,38.2519,NANO,False,onnx,raspberry-pi-5
predictive,burst,52.6222,NANO,False,onnx,raspberry-pi-5
predictive,burst,45.2264,NANO,True,onnx,raspberry-pi-5
predictive,burst,45.6385,NANO,True,onnx,raspberry-pi-5
predictive,burst,44.2127,NANO,False,onnx,raspberry-pi-5
predictive,burst,39.7839,NANO,True,onnx,raspberry-pi-5
predictive,burst,36.4738,NANO,True,onnx,raspberry-pi-5
predictive,burst,47.8397,NANO,True,onnx,raspberry-pi-5
predictive,burst,47.1597,NANO,False,onnx,raspberry-pi-5
predictive,burst,50.1055,NANO,True,onnx,raspberry-pi-5
predictive,burst,40.627,NANO,False,onnx,raspberry-pi-5
predictive,burst,48.4523,NANO,False,onnx,raspberry-pi-5
predictive,burst,42.9388,NANO,False,onnx,raspberry-pi-5
predictive,burst,39.8984,NANO,False,onnx,raspberry-pi-5
predictive,burst,44.3744,NANO,False,onnx,raspberry-pi-5
predictive,burst,40.2275,NANO,False,onnx,raspberry-pi-5
predictive,burst,27.7825,NANO,True,onnx,raspberry-pi-5
predictive,burst,40.692,NANO,True,onnx,raspberry-pi-5
predictive,burst,45.8969,NANO,True,onnx,raspberry-pi-5
predictive,burst,39.3115,NANO,True,onnx,raspberry-pi-5
predictive,burst,33.3958,NANO,False,onnx,raspberry-pi-5
predictive,burst,48.3538,NANO,True,onnx,raspberry-pi-5
predictive,burst,42.6205,NANO,False,onnx,raspberry-pi-5
predictive,burst,50.4987,NANO,True,onnx,raspberry-pi-5
predictive,burst,40.3098,NANO,False,onnx,raspberry-pi-5
predictive,burst,38.2234,NANO,True,onnx,raspberry-pi-5
predictive,burst,49.3292,NANO,False,onnx,raspberry-pi-5
predictive,burst,46.9573,NANO,False,onnx,raspberry-pi-5
predictive,burst,38.1762,NANO,True,onnx,raspberry-pi-5
predictive,burst,40.2582,NANO,False,onnx,raspberry-pi-5
predictive,burst,52.9256,NANO,False,onnx,raspberry-pi-5
predictive,burst,49.3339,NANO,False,onnx,raspberry-pi-5
predictive,burst,38.197,NANO,False,onnx,raspberry-pi-5
predictive,burst,34.8889,NANO,True,onnx,raspberry-pi-5
predictive,burst,38.7232,NANO,False,onnx,raspberry-pi-5
predictive,burst,47.947,NANO,False,onnx,raspberry-pi-5
predictive,burst,48.8089,NANO,False,onnx,raspberry-pi-5
predictive,burst,39.9562,NANO,False,onnx,raspberry-pi-5
predictive,burst,36.4468,NANO,False,onnx,raspberry-pi-5
predictive,burst,37.664,NANO,False,onnx,raspberry-pi-5
predictive,burst,42.1951,NANO,True,onnx,raspberry-pi-5
predictive,burst,40.0428,NANO,True,onnx,raspberry-pi-5
predictive,burst,49.9661,NANO,True,onnx,raspberry-pi-5
predictive,burst,47.211,NANO,False,onnx,raspberry-pi-5
predictive,burst,46.3436,NANO,True,onnx,raspberry-pi-5
predictive,burst,46.2126,NANO,True,onnx,raspberry-pi-5
predictive,burst,38.556,NANO,False,onnx,raspberry-pi-5
predictive,burst,39.5397,NANO,False,onnx,raspberry-pi-5
predictive,burst,34.1419,NANO,False,onnx,raspberry-pi-5
predictive,burst,42.2308,NANO,False,onnx,raspberry-pi-5
predictive,burst,29.9524,NANO,False,onnx,raspberry-pi-5
predictive,burst,35.277,NANO,False,onnx,raspberry-pi-5
predictive,burst,46.2529,NANO,False,onnx,raspberry-pi-5
predictive,burst,39.0949,NANO,False,onnx,raspberry-pi-5
predictive,burst,44.3799,NANO,False,onnx,raspberry-pi-5
predictive,burst,44.2561,NANO,False,onnx,raspberry-pi-5
predictive,burst,41.0148,NANO,False,onnx,raspberry-pi-5
safety,idle,120.1357,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,138.7911,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,131.3922,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,161.0258,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,124.8576,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,141.1387,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,145.909,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,138.9994,MEDIUM,True,onnx,raspberry-pi-5
safety,idle,99.849,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,137.4756,MEDIUM,True,onnx,raspberry-pi-5
safety,idle,191.2962,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,169.3271,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,152.929,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,154.1169,MEDIUM,True,onnx,raspberry-pi-5
safety,idle,160.6005,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,146.4184,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,161.2916,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,136.1124,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,156.8884,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,140.9794,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,152.6094,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,124.4236,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,130.286,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,126.261,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,161.6966,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,163.6458,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,167.6256,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,158.2938,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,166.7943,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,149.9794,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,139.4987,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,149.6972,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,148.3738,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,117.9729,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,120.624,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,157.4582,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,127.5824,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,149.6399,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,144.9482,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,133.7711,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,149.9631,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,173.4349,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,133.7582,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,115.4421,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,116.0471,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,174.9403,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,165.0709,MEDIUM,True,onnx,raspberry-pi-5
safety,idle,118.635,MEDIUM,True,onnx,raspberry-pi-5
safety,idle,146.9467,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,184.595,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,170.3374,MEDIUM,True,onnx,raspberry-pi-5
safety,idle,142.9097,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,151.4832,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,147.9312,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,143.8429,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,127.5175,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,123.3473,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,148.0923,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,161.0802,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,144.3611,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,147.7507,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,150.2935,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,157.0312,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,134.9396,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,162.3395,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,171.0722,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,155.9472,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,146.5971,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,123.477,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,142.2714,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,168.4584,MEDIUM,False,onnx,raspberry-pi-5
safety,idle,115.1992,MEDIUM,True,onnx,raspberry-pi-5
safety,idle,73.2773,SMALL,False,onnx,raspberry-pi-5
safety,idle,89.9992,SMALL,False,onnx,raspberry-pi-5
safety,idle,81.6878,SMALL,False,onnx,raspberry-pi-5
safety,idle,85.1346,SMALL,False,onnx,raspberry-pi-5
safety,idle,101.7093,SMALL,False,onnx,raspberry-pi-5
safety,idle,90.4975,SMALL,True,onnx,raspberry-pi-5
safety,idle,81.3606,SMALL,False,onnx,raspberry-pi-5
safety,idle,84.9265,SMALL,False,onnx,raspberry-pi-5
safety,idle,71.5057,SMALL,False,onnx,raspberry-pi-5
safety,idle,55.781,SMALL,False,onnx,raspberry-pi-5
safety,idle,85.7153,SMALL,False,onnx,raspberry-pi-5
safety,idle,69.4666,SMALL,False,onnx,raspberry-pi-5
safety,idle,81.1435,SMALL,False,onnx,raspberry-pi-5
safety,idle,83.5608,SMALL,False,onnx,raspberry-pi-5
safety,idle,91.8022,SMALL,False,onnx,raspberry-pi-5
safety,idle,74.0122,SMALL,False,onnx,raspberry-pi-5
safety,idle,71.6435,SMALL,False,onnx,raspberry-pi-5
safety,idle,77.5362,SMALL,False,onnx,raspberry-pi-5
safety,idle,80.6753,SMALL,False,onnx,raspberry-pi-5
safety,idle,65.7775,SMALL,False,onnx,raspberry-pi-5
safety,idle,77.7112,SMALL,False,onnx,raspberry-pi-5
safety,idle,85.2974,SMALL,True,onnx,raspberry-pi-5
safety,idle,73.5792,SMALL,False,onnx,raspberry-pi-5
safety,idle,80.7598,SMALL,False,onnx,raspberry-pi-5
safety,idle,76.7169,SMALL,False,onnx,raspberry-pi-5
safety,idle,69.1231,SMALL,True,onnx,raspberry-pi-5
safety,idle,80.2207,SMALL,True,onnx,raspberry-pi-5
safety,idle,76.0908,SMALL,False,onnx,raspberry-pi-5
safety,light,140.3671,MEDIUM,False,onnx,raspberry-pi-5
safety,light,140.2195,MEDIUM,False,onnx,raspberry-pi-5
safety,light,141.6769,MEDIUM,False,onnx,raspberry-pi-5
safety,light,144.2088,MEDIUM,True,onnx,raspberry-pi-5
safety,light,144.8791,MEDIUM,False,onnx,raspberry-pi-5
safety,light,174.3125,MEDIUM,True,onnx,raspberry-pi-5
safety,light,123.5933,MEDIUM,True,onnx,raspberry-pi-5
safety,light,129.6984,MEDIUM,False,onnx,raspberry-pi-5
safety,light,145.6893,MEDIUM,False,onnx,raspberry-pi-5
safety,light,154.9519,MEDIUM,False,onnx,raspberry-pi-5
safety,light,141.9371,MEDIUM,True,onnx,raspberry-pi-5
safety,light,123.3785,MEDIUM,True,onnx,raspberry-pi-5
safety,light,123.5454,MEDIUM,False,onnx,raspberry-pi-5
safety,light,134.645,MEDIUM,False,onnx,raspberry-pi-5
safety,light,126.774,MEDIUM,False,onnx,raspberry-pi-5
safety,light,158.8591,MEDIUM,False,onnx,raspberry-pi-5
safety,light,134.6421,MEDIUM,False,onnx,raspberry-pi-5
safety,light,122.227,MEDIUM,True,onnx,raspberry-pi-5
safety,light,115.3815,MEDIUM,False,onnx,raspberry-pi-5
safety,light,140.7109,MEDIUM,False,onnx,raspberry-pi-5
safety,light,146.3445,MEDIUM,False,onnx,raspberry-pi-5
safety,light,141.9799,MEDIUM,True,onnx,raspberry-pi-5
safety,light,160.8163,MEDIUM,False,onnx,raspberry-pi-5
safety,light,128.8385,MEDIUM,False,onnx,raspberry-pi-5
safety,light,162.2578,MEDIUM,False,onnx,raspberry-pi-5
safety,light,125.1497,MEDIUM,True,onnx,raspberry-pi-5
safety,light,142.0121,MEDIUM,False,onnx,raspberry-pi-5
safety,light,142.4477,MEDIUM,False,onnx,raspberry-pi-5
safety,light,148.5015,MEDIUM,False,onnx,raspberry-pi-5
safety,light,159.2116,MEDIUM,True,onnx,raspberry-pi-5
safety,light,144.7201,MEDIUM,False,onnx,raspberry-pi-5
safety,light,164.1819,MEDIUM,False,onnx,raspberry-pi-5
safety,light,134.8283,MEDIUM,True,onnx,raspberry-pi-5
safety,light,142.4906,MEDIUM,False,onnx,raspberry-pi-5
safety,light,134.2574,MEDIUM,False,onnx,raspberry-pi-5
safety,light,110.5643,MEDIUM,True,onnx,raspberry-pi-5
safety,light,160.5438,MEDIUM,True,onnx,raspberry-pi-5
safety,light,158.0517,MEDIUM,False,onnx,raspberry-pi-5
safety,light,168.8001,MEDIUM,False,onnx,raspberry-pi-5
safety,light,123.9464,MEDIUM,False,onnx,raspberry-pi-5
safety,light,152.2902,MEDIUM,False,onnx,raspberry-pi-5
safety,light,142.9666,MEDIUM,False,onnx,raspberry-pi-5
safety,light,144.1966,MEDIUM,False,onnx,raspberry-pi-5
safety,light,140.4397,MEDIUM,False,onnx,raspberry-pi-5
safety,light,147.1803,MEDIUM,True,onnx,raspberry-pi-5
safety,light,135.9255,MEDIUM,False,onnx,raspberry-pi-5
safety,light,131.8104,MEDIUM,True,onnx,raspberry-pi-5
safety,light,175.0419,MEDIUM,False,onnx,raspberry-pi-5
safety,light,123.9289,MEDIUM,False,onnx,raspberry-pi-5
safety,light,136.7814,MEDIUM,False,onnx,raspberry-pi-5
safety,light,161.0862,MEDIUM,False,onnx,raspberry-pi-5
safety,light,143.9003,MEDIUM,True,onnx,raspberry-pi-5
safety,light,128.2364,MEDIUM,False,onnx,raspberry-pi-5
safety,light,159.4529,MEDIUM,False,onnx,raspberry-pi-5
safety,light,128.8105,MEDIUM,False,onnx,raspberry-pi-5
safety,light,84.2791,SMALL,False,onnx,raspberry-pi-5
safety,light,73.8954,SMALL,False,onnx,raspberry-pi-5
safety,light,73.9612,SMALL,False,onnx,raspberry-pi-5
safety,light,73.49,SMALL,False,onnx,raspberry-pi-5
safety,light,83.0601,SMALL,False,onnx,raspberry-pi-5
safety,light,61.5726,SMALL,False,onnx,raspberry-pi-5
safety,light,74.9814,SMALL,False,onnx,raspberry-pi-5
safety,light,64.6343,SMALL,False,onnx,raspberry-pi-5
safety,light,82.212,SMALL,False,onnx,raspberry-pi-5
safety,light,81.2972,SMALL,False,onnx,raspberry-pi-5
safety,light,90.7646,SMALL,False,onnx,raspberry-pi-5
safety,light,90.0956,SMALL,False,onnx,raspberry-pi-5
safety,light,78.0414,SMALL,True,onnx,raspberry-pi-5
safety,light,76.6615,SMALL,False,onnx,raspberry-pi-5
safety,light,68.8531,SMALL,False,onnx,raspberry-pi-5
safety,light,82.688,SMALL,False,onnx,raspberry-pi-5
safety,light,94.4021,SMALL,True,onnx,raspberry-pi-5
safety,light,70.1939,SMALL,False,onnx,raspberry-pi-5
safety,light,65.3378,SMALL,False,onnx,raspberry-pi-5
safety,light,98.0486,SMALL,False,onnx,raspberry-pi-5
safety,light,83.8167,SMALL,False,onnx,raspberry-pi-5
safety,light,67.4301,SMALL,False,onnx,raspberry-pi-5
safety,light,59.2978,SMALL,False,onnx,raspberry-pi-5
safety,light,77.0436,SMALL,False,onnx,raspberry-pi-5
safety,light,75.5035,SMALL,False,onnx,raspberry-pi-5
safety,light,98.7347,SMALL,True,onnx,raspberry-pi-5
safety,light,84.556,SMALL,True,onnx,raspberry-pi-5
safety,light,71.8687,SMALL,False,onnx,raspberry-pi-5
safety,light,85.245,SMALL,True,onnx,raspberry-pi-5
safety,light,81.4006,SMALL,False,onnx,raspberry-pi-5
safety,light,59.884,SMALL,False,onnx,raspberry-pi-5
safety,light,69.0164,SMALL,False,onnx,raspberry-pi-5
safety,light,85.0068,SMALL,False,onnx,raspberry-pi-5
safety,light,87.4862,SMALL,False,onnx,raspberry-pi-5
safety,light,79.8778,SMALL,False,onnx,raspberry-pi-5
safety,light,71.6538,SMALL,False,onnx,raspberry-pi-5
safety,light,84.3679,SMALL,False,onnx,raspberry-pi-5
safety,light,104.3879,SMALL,False,onnx,raspberry-pi-5
safety,light,71.0196,SMALL,True,onnx,raspberry-pi-5
safety,light,82.3028,SMALL,False,onnx,raspberry-pi-5
safety,light,85.4442,SMALL,False,onnx,raspberry-pi-5
safety,light,82.6115,SMALL,False,onnx,raspberry-pi-5
safety,light,79.5763,SMALL,True,onnx,raspberry-pi-5
safety,light,86.8105,SMALL,False,onnx,raspberry-pi-5
safety,light,76.6906,SMALL,False,onnx,raspberry-pi-5
safety,moderate,88.4852,SMALL,False,onnx,raspberry-pi-5
safety,moderate,79.7326,SMALL,False,onnx,raspberry-pi-5
safety,moderate,76.5068,SMALL,True,onnx,raspberry-pi-5
safety,moderate,77.0481,SMALL,False,onnx,raspberry-pi-5
safety,moderate,100.927,SMALL,False,onnx,raspberry-pi-5
safety,moderate,93.9834,SMALL,True,onnx,raspberry-pi-5
safety,moderate,78.3394,SMALL,False,onnx,raspberry-pi-5
safety,moderate,66.8689,SMALL,False,onnx,raspberry-pi-5
safety,moderate,71.2754,SMALL,False,onnx,raspberry-pi-5
safety,moderate,87.8707,SMALL,False,onnx,raspberry-pi-5
safety,moderate,82.5486,SMALL,False,onnx,raspberry-pi-5
safety,moderate,88.3897,SMALL,False,onnx,raspberry-pi-5
safety,moderate,85.4387,SMALL,False,onnx,raspberry-pi-5
safety,moderate,65.4054,SMALL,False,onnx,raspberry-pi-5
safety,moderate,98.6301,SMALL,False,onnx,raspberry-pi-5
safety,moderate,77.6671,SMALL,False,onnx,raspberry-pi-5
safety,moderate,82.9945,SMALL,False,onnx,raspberry-pi-5
safety,moderate,89.6209,SMALL,False,onnx,raspberry-pi-5
safety,moderate,74.1908,SMALL,False,onnx,raspberry-pi-5
safety,moderate,90.7409,SMALL,False,onnx,raspberry-pi-5
safety,moderate,68.9387,SMALL,False,onnx,raspberry-pi-5
safety,moderate,76.2854,SMALL,False,onnx,raspberry-pi-5
safety,moderate,55.9737,SMALL,False,onnx,raspberry-pi-5
safety,moderate,61.684,SMALL,True,onnx,raspberry-pi-5
safety,moderate,65.7642,SMALL,False,onnx,raspberry-pi-5
safety,moderate,64.039,SMALL,False,onnx,raspberry-pi-5
safety,moderate,75.119,SMALL,True,onnx,raspberry-pi-5
safety,moderate,68.2829,SMALL,False,onnx,raspberry-pi-5
safety,moderate,77.5227,SMALL,False,onnx,raspberry-pi-5
safety,moderate,70.1903,SMALL,False,onnx,raspberry-pi-5
safety,moderate,85.2334,SMALL,True,onnx,raspberry-pi-5
safety,moderate,69.4854,SMALL,False,onnx,raspberry-pi-5
safety,moderate,68.8215,SMALL,False,onnx,raspberry-pi-5
safety,moderate,88.0634,SMALL,False,onnx,raspberry-pi-5
safety,moderate,63.2212,SMALL,False,onnx,raspberry-pi-5
safety,moderate,74.156,SMALL,False,onnx,raspberry-pi-5
safety,moderate,76.556,SMALL,False,onnx,raspberry-pi-5
safety,moderate,88.0583,SMALL,False,onnx,raspberry-pi-5
safety,moderate,78.4939,SMALL,False,onnx,raspberry-pi-5
safety,moderate,79.8019,SMALL,False,onnx,raspberry-pi-5
safety,moderate,76.6071,SMALL,False,onnx,raspberry-pi-5
safety,moderate,85.058,SMALL,False,onnx,raspberry-pi-5
safety,moderate,77.8024,SMALL,False,onnx,raspberry-pi-5
safety,moderate,56.1997,SMALL,False,onnx,raspberry-pi-5
safety,moderate,87.5513,SMALL,False,onnx,raspberry-pi-5
safety,moderate,78.0614,SMALL,True,onnx,raspberry-pi-5
safety,moderate,70.2124,SMALL,False,onnx,raspberry-pi-5
safety,moderate,68.7178,SMALL,False,onnx,raspberry-pi-5
safety,moderate,63.4901,SMALL,False,onnx,raspberry-pi-5
safety,moderate,90.2033,SMALL,False,onnx,raspberry-pi-5
safety,moderate,99.4315,SMALL,True,onnx,raspberry-pi-5
safety,moderate,69.7691,SMALL,False,onnx,raspberry-pi-5
safety,moderate,67.3335,SMALL,True,onnx,raspberry-pi-5
safety,moderate,79.9355,SMALL,False,onnx,raspberry-pi-5
safety,moderate,80.8807,SMALL,False,onnx,raspberry-pi-5
safety,moderate,87.6277,SMALL,False,onnx,raspberry-pi-5
safety,moderate,79.8617,SMALL,False,onnx,raspberry-pi-5
safety,moderate,76.6043,SMALL,False,onnx,raspberry-pi-5
safety,moderate,94.9935,SMALL,False,onnx,raspberry-pi-5
safety,moderate,85.9911,SMALL,False,onnx,raspberry-pi-5
